X,Y,Z,N,E,Z2,Latitude,Longitude,Time,Speed,Course,Accuracy
-0.0236328125,0.063671875,-1.04072359375,-0.0441781928930141,0.0361082345123577,-1.05112161633092,51.2350118625909,22.5370695535094,"2015-05-21 13:48:32,655",8.25,195.4,5
0.0125,-0.0671875,-0.96162203125,0.0415439393553243,-0.0491254640379339,-0.950767922880324,51.2350118625909,22.5370695535094,"2015-05-21 13:48:32,753",8.25,195.4,5
0.0349609375,-0.0818359375,-0.92451265625,0.0639937089283194,-0.0459720249564271,-0.910923677138045,51.2350118625909,22.5370695535094,"2015-05-21 13:48:32,853",8.25,195.4,5
-0.0255859375,-0.03984375,-0.96259859375,-0.00413665510059217,-0.0451332592274412,-0.957983801734509,51.2349372636527,22.5370451621711,"2015-05-21 13:48:32,961",8.25,195.5,5
0.018359375,0.0626953125,-0.93427828125,-0.0217761926760431,0.0676109128427925,-0.943596706203381,51.2349372636527,22.5370451621711,"2015-05-21 13:48:33,057",8.25,195.5,5
-0.102734375,-0.19609375,-1.02900484375,0.0191073368543584,-0.224656501747086,-1.00320870570008,51.2349372636527,22.5370451621711,"2015-05-21 13:48:33,151",8.25,195.5,5
-0.0119140625,-0.0818359375,-0.85908296875,0.0184910872318142,-0.0625228687633353,-0.848868847849509,51.2349372636527,22.5370451621711,"2015-05-21 13:48:33,255",8.25,195.5,5
0.0056640625,-0.03203125,-0.91962984375,0.0145379697052704,-0.0172537448488583,-0.915286650056215,51.2349372636527,22.5370451621711,"2015-05-21 13:48:33,353",8.25,195.5,5
-0.003125,-0.00566406250000001,-0.94892671875,-0.00343460874282754,-0.00279655533959159,-0.948578421578123,51.2349372636527,22.5370451621711,"2015-05-21 13:48:33,453",8.25,195.5,5
-0.024609375,0.094921875,-0.89326265625,-0.0819826497747272,0.0755572282338107,-0.911203468045415,51.2349372636527,22.5370451621711,"2015-05-21 13:48:33,554",8.25,195.5,5
-0.0626953125,-0.13359375,-1.02607515625,0.0253712724050274,-0.15028274232609,-1.00539295384092,51.2349372636527,22.5370451621711,"2015-05-21 13:48:33,652",8.25,195.5,5
-0.1203125,-0.010546875,-0.99580171875,-0.0924310618895106,-0.0771919909951976,-0.998366758362819,51.2349372636527,22.5370451621711,"2015-05-21 13:48:33,753",8.25,195.5,5
-0.102734375,0.000195312499999989,-0.76337984375,-0.111173529073858,-0.0330933960693074,-0.770159637622556,51.2349372636527,22.5370451621711,"2015-05-21 13:48:33,853",8.25,195.5,5
-0.0587890625,-0.00761718750000001,-1.01533296875,-0.0403221345943166,-0.0431695295941609,-1.01568729185397,51.2348732259125,22.5370133109391,"2015-05-21 13:48:33,954",8.25,195.8,5
0.0779296875,-0.053515625,-1.09638765625,0.107267252868769,-0.013096027312713,-1.0838683073534,51.2348732259125,22.5370133109391,"2015-05-21 13:48:34,052",8.25,195.8,5
-0.003125,0.01484375,-1.02802828125,-0.00527350123884389,0.00475770086413831,-1.02988834210714,51.2348732259125,22.5370133109391,"2015-05-21 13:48:34,153",8.25,195.8,5
0.0330078125,0.00898437499999999,-0.97334078125,0.0211535526555963,0.0270283635261876,-0.973891985792717,51.2348732259125,22.5370133109391,"2015-05-21 13:48:34,255",8.25,195.8,5
0.1130859375,-0.0271484375,-0.84150484375,0.0920586702595756,0.0591619786995579,-0.836041086621982,51.2348732259125,22.5370133109391,"2015-05-21 13:48:34,353",8.25,195.8,5
0.0203125,-0.014453125,-1.06318453125,0.0345158894146152,-0.00900213724235074,-1.05914161469132,51.2348732259125,22.5370133109391,"2015-05-21 13:48:34,454",8.25,195.8,5
-0.1095703125,-0.0310546875,-0.99677828125,-0.0689766780844366,-0.0908191178779816,-0.995624657859436,51.2348732259125,22.5370133109391,"2015-05-21 13:48:34,554",8.25,195.8,5
0.0330078125,0.063671875,-0.90595796875,-0.019209180172038,0.0779740009122179,-0.915275197570146,51.2348732259125,22.5370133109391,"2015-05-21 13:48:34,653",8.25,195.8,5
-0.0529296875,-0.0798828125,-0.90498140625,-0.00474428214438376,-0.0881046753100236,-0.896250067036591,51.2348732259125,22.5370133109391,"2015-05-21 13:48:34,756",8.25,195.8,5
-0.0373046875,0.000195312499999989,-0.80439546875,-0.051603749642527,-0.00491718782141107,-0.808109207249937,51.2348732259125,22.5370133109391,"2015-05-21 13:48:34,853",8.25,195.8,5
-0.0587890625,-0.0212890625,-0.98310640625,-0.0335944995822501,-0.0527756758521719,-0.981880046989091,51.2348732259125,22.5370133109391,"2015-05-21 13:48:34,973",8.25,195.8,5
-0.0021484375,-0.033984375,-0.93916109375,0.0135647491195414,-0.0237915874888131,-0.934490485720154,51.2348080985248,22.5369605049491,"2015-05-21 13:48:35,051",8,199.1,5
-0.096875,-0.010546875,-0.95966890625,-0.0723736843079678,-0.0659664362290641,-0.962028529124064,51.2348080985248,22.5369605049491,"2015-05-21 13:48:35,165",8,199.1,5
-0.00703125,-0.014453125,-0.89716890625,-0.00687971107981865,-0.00782825937712915,-0.89627710064101,51.2348080985248,22.5369605049491,"2015-05-21 13:48:35,25",8,199.1,5
0.0251953125,-0.00371093750000001,-1.00654390625,0.0251537433941849,0.0105658808868611,-1.00462212821599,51.2348080985248,22.5369605049491,"2015-05-21 13:48:35,351",8,199.1,5
