X,Y,Z,N,E,Z2,Latitude,Longitude,Time,Speed,Course,Accuracy
0.04199,-0.04824,-1.00186,-0.21138,-0.07428,-0.97857,51.2805121857673,22.5449719280005,"2015-03-10 17:33:37,251",0,0,0
0.07031,-0.06875,-1.04092,-0.24655,-0.08774,-1.01227,51.2805121857673,22.5449719280005,"2015-03-10 17:33:37,354",0,0,0
0.0332,-0.05117,-0.99111,-0.2086,-0.05583,-0.96922,51.2805121857673,22.5449719280005,"2015-03-10 17:33:37,45",0,0,0
0.02148,-0.09023,-1.04385,-0.24827,-0.0345,-1.01754,51.2805121857673,22.5449719280005,"2015-03-10 17:33:37,551",0,0,0
0.01367,-0.05215,-1.0624,-0.21265,-0.04099,-1.04149,51.2805121857673,22.5449719280005,"2015-03-10 17:33:37,652",0,0,0
0.03613,-0.07363,-1.10342,-0.24569,-0.05496,-1.07744,51.2805121857673,22.5449719280005,"2015-03-10 17:33:37,751",0,0,0
0.03613,-0.07168,-0.9999,-0.22578,-0.0518,-0.97601,51.2805121857673,22.5449719280005,"2015-03-10 17:33:37,852",0,0,0
0.02539,-0.07754,-0.96377,-0.21916,-0.04066,-0.94118,51.2805121857673,22.5449719280005,"2015-03-10 17:33:37,951",0,0,0
0.02246,-0.11367,-1.05166,-0.26279,-0.03322,-1.02433,51.2805173825473,22.5450161006302,"2015-03-10 17:33:38,05",0,0,0
0.03027,-0.11855,-1.04775,-0.26544,-0.03889,-1.02019,51.2805173825473,22.5450161006302,"2015-03-10 17:33:38,148",0,0,0
-0.00098,-0.11074,-1.03799,-0.24419,-0.00863,-1.01488,51.2805173825473,22.5450161006302,"2015-03-10 17:33:38,249",0,0,0
0.0293,-0.08828,-0.96572,-0.22021,-0.04079,-0.94399,51.2805173825473,22.5450161006302,"2015-03-10 17:33:38,357",0,0,0
-0.00977,-0.10488,-1.02432,-0.23408,-0.00189,-1.00276,51.2805173825473,22.5450161006302,"2015-03-10 17:33:38,455",0,0,0
0.02734,-0.0873,-1.00283,-0.22349,-0.04253,-0.98096,51.2805173825473,22.5450161006302,"2015-03-10 17:33:38,551",0,0,0
0.02051,-0.07852,-1.03994,-0.2181,-0.03899,-1.0193,51.2805173825473,22.5450161006302,"2015-03-10 17:33:38,652",0,0,0
0.00586,-0.12832,-0.9833,-0.2552,-0.01136,-0.95819,51.2805173825473,22.5450161006302,"2015-03-10 17:33:38,754",0,0,0
0.06543,-0.09414,-0.99111,-0.23517,-0.07742,-0.96651,51.2805173825473,22.5450161006302,"2015-03-10 17:33:38,852",0,0,0
0.05859,-0.06973,-1.04385,-0.21693,-0.07757,-1.02217,51.2805173825473,22.5450161006302,"2015-03-10 17:33:38,953",0,0,0
0.02051,-0.09707,-1.03213,-0.23378,-0.03503,-1.00958,51.2805084977299,22.5450772047043,"2015-03-10 17:33:39,06",0,0,0
0.00293,-0.10195,-1.01943,-0.23189,-0.01672,-0.99779,51.2805084977299,22.5450772047043,"2015-03-10 17:33:39,148",0,0,0
0.06641,-0.12637,-0.98037,-0.25987,-0.0741,-0.95314,51.2805084977299,22.5450772047043,"2015-03-10 17:33:39,248",0,0,0
0.07324,-0.08633,-1.04971,-0.22801,-0.09111,-1.02685,51.2805084977299,22.5450772047043,"2015-03-10 17:33:39,35",0,0,0
0.05176,-0.11074,-1.02627,-0.24401,-0.0669,-1.00208,51.2805084977299,22.5450772047043,"2015-03-10 17:33:39,453",0,0,0
0.02832,-0.12441,-1.02432,-0.2526,-0.04245,-0.99995,51.2805084977299,22.5450772047043,"2015-03-10 17:33:39,552",0,0,0
0.0332,-0.09609,-1.00283,-0.22168,-0.05016,-0.98201,51.2805084977299,22.5450772047043,"2015-03-10 17:33:39,629",0,0,0
0.0752,-0.09707,-0.97744,-0.22309,-0.09085,-0.95522,51.2805084977299,22.5450772047043,"2015-03-10 17:33:39,752",0,0,0
0.04199,-0.10391,-1.01162,-0.23059,-0.05998,-0.98953,51.2805084977299,22.5450772047043,"2015-03-10 17:33:39,852",0,0,0
0.00293,-0.08535,-0.98135,-0.20416,-0.02451,-0.96336,51.2805084977299,22.5450772047043,"2015-03-10 17:33:39,951",0,0,0
0.04297,-0.10488,-1.05459,-0.23496,-0.06652,-1.03217,51.280500786379,22.5451735965908,"2015-03-10 17:33:40,057",0,0,0
0.00977,-0.09707,-1.01553,-0.21894,-0.03375,-0.99586,51.280500786379,22.5451735965908,"2015-03-10 17:33:40,149",0,0,0
0.03027,-0.12344,-1.06143,-0.24987,-0.0547,-1.03796,51.280500786379,22.5451735965908,"2015-03-10 17:33:40,25",0,0,0
0.01563,-0.12832,-1.06631,-0.25251,-0.04228,-1.04316,51.280500786379,22.5451735965908,"2015-03-10 17:33:40,35",0,0,0
0.03418,-0.09219,-0.97549,-0.20543,-0.06296,-0.9566,51.280500786379,22.5451735965908,"2015-03-10 17:33:40,453",0,0,0
0.02051,-0.09902,-1.02236,-0.21659,-0.05236,-1.0029,51.280500786379,22.5451735965908,"2015-03-10 17:33:40,552",0,0,0
0.03613,-0.07363,-1.01357,-0.19185,-0.06868,-0.99626,51.280500786379,22.5451735965908,"2015-03-10 17:33:40,653",0,0,0
