X,Y,Z,N,E,Z2,Latitude,Longitude,Time,Speed,Course,Accuracy
0.00752,-0.15801,-0.98809,-0.01509,-0.01336,-1.00047,51.2728509586304,22.5442841090262,"2015-01-24 09:29:10,459",0,0,0
0.00166,-0.1375,-1.0291,-0.00447,0.0102,-1.03819,51.2728509586304,22.5442841090262,"2015-01-24 09:29:10,559",0,0,0
-0.00225,-0.0418,-1.0125,0.04458,0.08307,-1.00897,51.2728509586304,22.5442841090262,"2015-01-24 09:29:10,659",0,0,0
0.0124,-0.01934,-1.00566,0.06308,0.07889,-1.00084,51.2728509586304,22.5442841090262,"2015-01-24 09:29:10,755",0,0,0
-0.00811,-0.04766,-1.01641,0.02406,0.05525,-1.01577,51.2728509586304,22.5442841090262,"2015-01-24 09:29:10,852",0,0,0
-0.01299,-0.05938,-0.99883,0.00897,0.04017,-0.99983,51.2728509586304,22.5442841090262,"2015-01-24 09:29:10,952",0,0,0
0.00752,-0.02227,-0.99688,0.04352,0.05219,-0.99483,51.2728509586304,22.5442841090262,"2015-01-24 09:29:11,056",0,0,0
0.00264,-0.01934,-0.99395,0.03532,0.0491,-0.9923,51.2728509586304,22.5442841090262,"2015-01-24 09:29:11,156",0,0,0
0.00166,-0.02813,-0.98125,0.02467,0.03554,-0.9807,51.2728509586304,22.5442841090262,"2015-01-24 09:29:11,256",0,0,0
0.0124,-0.02813,-1.0125,0.03204,0.02776,-1.01208,51.2728509586304,22.5442841090262,"2015-01-24 09:29:11,361",0,0,0
0.0085,-0.04375,-1.00566,0.01645,0.01411,-1.00642,51.2728509586304,22.5442841090262,"2015-01-24 09:29:11,465",0,0,0
-0.01299,-0.03691,-1.00664,7E-05,0.02978,-1.00696,51.2728509586304,22.5442841090262,"2015-01-24 09:29:11,562",0,0,0
0.0085,-0.03301,-0.97539,0.01797,0.01689,-0.97567,51.2728509586304,22.5442841090262,"2015-01-24 09:29:11,663",0,0,0
-0.01396,-0.04082,-1.00078,-0.0054,0.0245,-1.0014,51.2728509586304,22.5442841090262,"2015-01-24 09:29:11,761",0,0,0
-0.01592,-0.05059,-1.01543,-0.01232,0.01802,-1.01658,51.2728764396161,22.5442896410823,"2015-01-24 09:29:11,864",0,0,0
0.03096,-0.01641,-0.98906,0.0432,0.01786,-0.98858,51.2728764396161,22.5442896410823,"2015-01-24 09:29:11,951",0,0,0
0.01338,-0.0457,-1.01641,0.00984,0.00482,-1.01746,51.2728764396161,22.5442896410823,"2015-01-24 09:29:12,051",0,0,0
-0.0042,-0.03887,-0.98711,-0.00219,0.01917,-0.98769,51.2728764396161,22.5442896410823,"2015-01-24 09:29:12,151",0,0,0
0.00166,-0.03203,-0.99199,0.00567,0.02033,-0.99229,51.2728764396161,22.5442896410823,"2015-01-24 09:29:12,263",0,0,0
0.0124,-0.02031,-0.99785,0.02074,0.02296,-0.99766,51.2728764396161,22.5442896410823,"2015-01-24 09:29:12,364",0,0,0
0.01826,-0.01348,-1.00078,0.02814,0.02481,-1.00034,51.2728764396161,22.5442896410823,"2015-01-24 09:29:12,465",0,0,0
0.00459,-0.05059,-1.00078,-0.00375,0.00339,-1.00206,51.2728764396161,22.5442896410823,"2015-01-24 09:29:12,563",0,0,0
-0.00518,-0.03984,-0.98418,-0.00481,0.01942,-0.9848,51.2728764396161,22.5442896410823,"2015-01-24 09:29:12,665",0,0,0
0.00557,-0.03594,-0.98711,0.0058,0.01797,-0.9876,51.2728764396161,22.5442896410823,"2015-01-24 09:29:12,765",0,0,0
0.00752,-0.01348,-1.08574,0.02034,0.04165,-1.08486,51.2729137390852,22.5442976038903,"2015-01-24 09:29:12,863",0,0,0
-0.02178,0.02852,-1.11895,0.01662,0.10878,-1.1141,51.2729137390852,22.5442976038903,"2015-01-24 09:29:12,951",0,0,0
0.06221,-0.02422,-0.85625,0.0473,0.01458,-0.85742,51.2729137390852,22.5442976038903,"2015-01-24 09:29:13,05",0,0,0
0.14717,-0.1209,-0.8748,0.06269,-0.1043,-0.88699,51.2729137390852,22.5442976038903,"2015-01-24 09:29:13,159",0,0,0
0.06611,-0.1043,-0.86504,0.00559,-0.04725,-0.87251,51.2729137390852,22.5442976038903,"2015-01-24 09:29:13,283",0,0,0
0.03975,-0.00273,-1.02324,0.04744,0.06089,-1.0211,51.2729137390852,22.5442976038903,"2015-01-24 09:29:13,375",0,0,0
-0.07451,-0.05059,-1.13164,-0.07577,0.08552,-1.12945,51.2729137390852,22.5442976038903,"2015-01-24 09:29:13,457",0,0,0
-0.05889,-0.0291,-1.11699,-0.06617,0.08741,-1.11354,51.2729137390852,22.5442976038903,"2015-01-24 09:29:13,556",0,0,0
0.15791,0.02266,-0.96367,0.12607,-0.0009,-0.96862,51.2729137390852,22.5442976038903,"2015-01-24 09:29:13,657",0,0,0
0.12568,-0.01543,-0.92363,0.06875,-0.01521,-0.92961,51.2729137390852,22.5442976038903,"2015-01-24 09:29:13,769",0,0,0
0.05537,0.00898,-0.9998,0.01728,0.0473,-1.00011,51.2729410640895,22.544318055734,"2015-01-24 09:29:13,854",0,0,0
-0.03643,-0.02422,-0.99492,-0.07287,0.06645,-0.99099,51.2729410640895,22.544318055734,"2015-01-24 09:29:13,952",0,0,0
0.05732,-0.04961,-0.88555,0.00227,-0.01717,-0.88862,51.2729410640895,22.544318055734,"2015-01-24 09:29:14,048",0,0,0
0.15107,-0.02227,-1.07305,0.09636,-0.04815,-1.07849,51.2729410640895,22.544318055734,"2015-01-24 09:29:14,159",0,0,0
0.03975,0.05781,-1.15313,0.04665,0.06677,-1.15238,51.2729410640895,22.544318055734,"2015-01-24 09:29:14,251",0,0,0
-0.05205,0.04512,-1.16484,-0.03391,0.09776,-1.16228,51.2729410640895,22.544318055734,"2015-01-24 09:29:14,348",0,0,0
-0.02373,-0.01348,-0.98516,-0.04081,0.03077,-0.98421,51.2729410640895,22.544318055734,"2015-01-24 09:29:14,449",0,0,0
0.07393,0.08613,-0.89727,0.09052,0.06121,-0.89779,51.2729410640895,22.544318055734,"2015-01-24 09:29:14,549",0,0,0
0.196,-0.08184,-0.90215,0.10269,-0.1417,-0.91014,51.2729410640895,22.544318055734,"2015-01-24 09:29:14,651",0,0,0
-0.05693,0.01094,-1.01055,-0.0367,0.08495,-1.00797,51.2729410640895,22.544318055734,"2015-01-24 09:29:14,753",0,0,0
-0.0501,-0.17754,-1.0877,-0.11939,-0.07392,-1.09425,51.272974004969,22.5443202350289,"2015-01-24 09:29:14,867",0,0,0
-0.01885,-0.1375,-1.09648,-0.07152,-0.05732,-1.10143,51.272974004969,22.5443202350289,"2015-01-24 09:29:14,953",0,0,0
0.04463,-0.0877,-0.9666,0.0028,-0.05165,-0.97022,51.272974004969,22.5443202350289,"2015-01-24 09:29:15,053",0,0,0
0.04658,-0.16191,-0.97344,-0.03945,-0.10447,-0.98158,51.272974004969,22.5443202350289,"2015-01-24 09:29:15,16",0,0,0
0.03486,-0.18633,-0.98613,-0.05999,-0.10926,-0.99642,51.272974004969,22.5443202350289,"2015-01-24 09:29:15,264",0,0,0
-0.01201,-0.11895,-0.99492,-0.05475,-0.01634,-1.00045,51.272974004969,22.5443202350289,"2015-01-24 09:29:15,365",0,0,0
-0.03057,-0.12871,-0.97051,-0.07042,-0.00974,-0.9769,51.272974004969,22.5443202350289,"2015-01-24 09:29:15,456",0,0,0
-0.01689,-0.15215,-1.0125,-0.06671,-0.02985,-1.0214,51.272974004969,22.5443202350289,"2015-01-24 09:29:15,557",0,0,0
-0.01689,-0.15801,-1.05547,-0.06582,-0.02742,-1.06498,51.272974004969,22.5443202350289,"2015-01-24 09:29:15,656",0,0,0
0.01045,-0.12871,-1.01152,-0.02628,-0.02053,-1.01919,51.272974004969,22.5443202350289,"2015-01-24 09:29:15,765",0,0,0
-0.03057,-0.0125,-0.99688,0.00703,0.09529,-0.99283,51.2730080354959,22.5443250965327,"2015-01-24 09:29:15,886",0,0,0
-0.0208,0.04902,-0.99492,0.04715,0.12945,-0.98678,51.2730080354959,22.5443250965327,"2015-01-24 09:29:15,948",0,0,0
-0.00127,0.03633,-1.00176,0.04939,0.09648,-0.99654,51.2730080354959,22.5443250965327,"2015-01-24 09:29:16,048",0,0,0
-0.00322,0.03145,-1.00176,0.03809,0.08335,-0.99806,51.2730080354959,22.5443250965327,"2015-01-24 09:29:16,148",0,0,0
0.02314,0.05293,-1.00273,0.06689,0.07726,-0.99918,51.2730080354959,22.5443250965327,"2015-01-24 09:29:16,25",0,0,0
0.04072,0.06172,-1.00957,0.08289,0.06733,-1.00663,51.2730080354959,22.5443250965327,"2015-01-24 09:29:16,349",0,0,0
-0.01787,0.07051,-1.00762,0.03543,0.10226,-1.00443,51.2730080354959,22.5443250965327,"2015-01-24 09:29:16,449",0,0,0
0.00752,0.0373,-0.99688,0.03403,0.05446,-0.99553,51.2730080354959,22.5443250965327,"2015-01-24 09:29:16,555",0,0,0
-0.00225,0.05586,-1.03301,0.03267,0.0715,-1.03153,51.2730080354959,22.5443250965327,"2015-01-24 09:29:16,655",0,0,0
0.0124,0.05977,-0.98711,0.04386,0.06036,-0.98618,51.2730080354959,22.5443250965327,"2015-01-24 09:29:16,755",0,0,0
-0.04033,0.03242,-1.06523,-0.01882,0.0644,-1.06438,51.2730504479259,22.5443276949227,"2015-01-24 09:29:16,86",0,0,0
0.07295,0.22773,-0.89922,0.18473,0.15301,-0.89902,51.2730504479259,22.5443276949227,"2015-01-24 09:29:16,952",0,0,0
0.02314,-0.0125,-0.93633,0.00838,-0.01073,-0.9366,51.2730504479259,22.5443276949227,"2015-01-24 09:29:17,052",0,0,0
-0.06768,-0.12676,-1.12383,-0.12933,-0.0456,-1.12465,51.2730504479259,22.5443276949227,"2015-01-24 09:29:17,152",0,0,0
-0.02471,-0.21758,-1.15605,-0.14186,-0.14011,-1.15959,51.2730504479259,22.5443276949227,"2015-01-24 09:29:17,265",0,0,0
-0.0335,-0.22832,-0.97441,-0.15343,-0.13829,-0.97983,51.2730504479259,22.5443276949227,"2015-01-24 09:29:17,367",0,0,0
0.01924,-0.05156,-0.9168,-0.0063,-0.0171,-0.91827,51.2730504479259,22.5443276949227,"2015-01-24 09:29:17,467",0,0,0
-0.06377,-0.03984,-1.13555,-0.06588,0.04815,-1.1351,51.2730504479259,22.5443276949227,"2015-01-24 09:29:17,553",0,0,0
0.01045,-0.08867,-0.98809,-0.03425,-0.03943,-0.99074,51.2730504479259,22.5443276949227,"2015-01-24 09:29:17,653",0,0,0
0.00947,-0.00273,-0.96465,0.01655,0.03637,-0.96387,51.2730504479259,22.5443276949227,"2015-01-24 09:29:17,755",0,0,0
-0.04619,-0.06914,-1.02715,-0.06774,0.01752,-1.02813,51.2731269747019,22.5443192292005,"2015-01-24 09:29:17,85",0,0,0
0.00264,-0.05156,-1.03496,-0.0155,0.00673,-1.03611,51.2731269747019,22.5443192292005,"2015-01-24 09:29:17,953",0,0,0
0.05049,-0.06035,-0.97051,0.01882,-0.02995,-0.97305,51.2731269747019,22.5443192292005,"2015-01-24 09:29:18,053",0,0,0
-0.01592,-0.06621,-0.9666,-0.03731,0.00504,-0.96827,51.2731269747019,22.5443192292005,"2015-01-24 09:29:18,155",0,0,0
-0.03057,-0.04473,-1.01055,-0.03539,0.03449,-1.01079,51.2731269747019,22.5443192292005,"2015-01-24 09:29:18,259",0,0,0
-0.00518,-0.03008,-1.04863,-0.00553,0.03434,-1.0485,51.2731269747019,22.5443192292005,"2015-01-24 09:29:18,363",0,0,0
0.01338,0.0002,-1.03301,0.02605,0.04856,-1.03162,51.2731269747019,22.5443192292005,"2015-01-24 09:29:18,463",0,0,0
0.01826,-0.00176,-1.0291,0.02953,0.04471,-1.02787,51.2731269747019,22.5443192292005,"2015-01-24 09:29:18,563",0,0,0
0.01631,-0.07305,-1.00176,-0.01107,-0.01257,-1.00441,51.2731269747019,22.5443192292005,"2015-01-24 09:29:18,665",0,0,0
-0.01104,-0.08379,-1.01055,-0.03543,-0.00427,-1.01345,51.2731269747019,22.5443192292005,"2015-01-24 09:29:18,764",0,0,0
-0.04326,-0.07109,-1.00566,-0.05026,0.02447,-1.00755,51.2731818761677,22.5443191453815,"2015-01-24 09:29:18,853",0,0,0
-0.04521,-0.04668,-1.02227,-0.03492,0.0454,-1.02273,51.2731818761677,22.5443191453815,"2015-01-24 09:29:18,951",0,0,0
-0.02471,-0.01641,-0.97051,-0.00206,0.05302,-0.96951,51.2731818761677,22.5443191453815,"2015-01-24 09:29:19,051",0,0,0
0.00166,-0.02715,-0.99395,0.01291,0.02691,-0.99387,51.2731818761677,22.5443191453815,"2015-01-24 09:29:19,157",0,0,0
-0.01787,-0.05352,-1.01836,-0.01831,0.01588,-1.01963,51.2731818761677,22.5443191453815,"2015-01-24 09:29:19,253",0,0,0
-0.03936,-0.0252,-0.98418,-0.01975,0.04883,-0.98388,51.2731818761677,22.5443191453815,"2015-01-24 09:29:19,355",0,0,0
0.00947,0.0041,-0.95781,0.03652,0.04203,-0.95625,51.2731818761677,22.5443191453815,"2015-01-24 09:29:19,453",0,0,0
-0.01885,-0.06035,-0.9998,-0.02525,0.00792,-1.00145,51.2731818761677,22.5443191453815,"2015-01-24 09:29:19,555",0,0,0
-0.00322,-0.00469,-0.97441,0.01675,0.04232,-0.97337,51.2731818761677,22.5443191453815,"2015-01-24 09:29:19,657",0,0,0
0.02412,-0.03301,-1.02715,0.02089,0.0036,-1.02774,51.2731818761677,22.5443191453815,"2015-01-24 09:29:19,756",0,0,0
-0.00225,0.00605,-0.99297,0.02002,0.04795,-0.99163,51.2732388731092,22.5443182233721,"2015-01-24 09:29:19,861",0,0,0
0.02607,0.01973,-1.0125,0.05068,0.04269,-1.01086,51.2732388731092,22.5443182233721,"2015-01-24 09:29:19,953",0,0,0
-0.00713,-0.0291,-0.96563,-0.00608,0.02067,-0.96585,51.2732388731092,22.5443182233721,"2015-01-24 09:29:20,053",0,0,0
-0.0208,-0.02715,-1.00859,-0.01666,0.03228,-1.00852,51.2732388731092,22.5443182233721,"2015-01-24 09:29:20,152",0,0,0
0.029,-0.00078,-1.02031,0.03884,0.02497,-1.01968,51.2732388731092,22.5443182233721,"2015-01-24 09:29:20,254",0,0,0
0.03389,-0.01641,-0.96758,0.03081,0.00696,-0.9678,51.2732388731092,22.5443182233721,"2015-01-24 09:29:20,353",0,0,0
-0.00127,-0.02422,-0.98809,-0.00196,0.02176,-0.98814,51.2732388731092,22.5443182233721,"2015-01-24 09:29:20,453",0,0,0
0.01924,0.01387,-0.99004,0.03612,0.03903,-0.98889,51.2732388731092,22.5443182233721,"2015-01-24 09:29:20,559",0,0,0
-0.02275,-0.03301,-1.01934,-0.0268,0.02546,-1.01945,51.2732388731092,22.5443182233721,"2015-01-24 09:29:20,659",0,0,0
0.04463,0.01582,-1.02227,0.05627,0.02518,-1.0215,51.2732388731092,22.5443182233721,"2015-01-24 09:29:20,76",0,0,0
0.0085,-0.03691,-0.97344,-0.00435,0.00283,-0.97416,51.2733115442097,22.5443240907043,"2015-01-24 09:29:20,858",0,0,0
-0.01885,-0.02813,-1.01152,-0.01957,0.02987,-1.01146,51.2733115442097,22.5443240907043,"2015-01-24 09:29:20,952",0,0,0
0.02119,0.00215,-1.02129,0.03126,0.03131,-1.02055,51.2733115442097,22.5443240907043,"2015-01-24 09:29:21,052",0,0,0
0.01729,-0.01348,-0.96563,0.01669,0.01823,-0.96556,51.2733115442097,22.5443240907043,"2015-01-24 09:29:21,159",0,0,0
0.01143,-0.04961,-0.93828,-0.01084,-0.0105,-0.93954,51.2733115442097,22.5443240907043,"2015-01-24 09:29:21,261",0,0,0
-0.02178,-0.0252,-1.00469,-0.02382,0.02946,-1.00453,51.2733115442097,22.5443240907043,"2015-01-24 09:29:21,365",0,0,0
0.01045,0.01387,-0.99199,0.02379,0.03856,-0.99111,51.2733115442097,22.5443240907043,"2015-01-24 09:29:21,456",0,0,0
0.0085,-0.02324,-0.97246,-0.00236,0.00656,-0.97275,51.2733115442097,22.5443240907043,"2015-01-24 09:29:21,555",0,0,0
0.0124,-0.00371,-0.99492,0.01156,0.02047,-0.99473,51.2733115442097,22.5443240907043,"2015-01-24 09:29:21,657",0,0,0
0.00557,-0.00273,-0.96563,0.00671,0.02399,-0.96532,51.2733115442097,22.5443240907043,"2015-01-24 09:29:21,76",0,0,0
0.00068,-0.00469,-1.00371,0.00124,0.02685,-1.00336,51.2733789347112,22.5443239230663,"2015-01-24 09:29:21,854",0,0,0
0.0124,0.02461,-0.99199,0.02786,0.04223,-0.99108,51.2733789347112,22.5443239230663,"2015-01-24 09:29:21,95",0,0,0
0.02412,0.03926,-1.01445,0.04372,0.04469,-1.01357,51.2733789347112,22.5443239230663,"2015-01-24 09:29:22,05",0,0,0
0.03096,0.04219,-1.02227,0.04836,0.0405,-1.02166,51.2733789347112,22.5443239230663,"2015-01-24 09:29:22,157",0,0,0
0.01338,0.02168,-0.96563,0.02095,0.03145,-0.96522,51.2733789347112,22.5443239230663,"2015-01-24 09:29:22,255",0,0,0
-0.00322,0.01289,-0.97344,0.0011,0.03354,-0.97295,51.2733789347112,22.5443239230663,"2015-01-24 09:29:22,354",0,0,0
0.0085,0.02559,-0.98516,0.01762,0.03522,-0.98474,51.2733789347112,22.5443239230663,"2015-01-24 09:29:22,456",0,0,0
0.01045,0.01875,-0.99785,0.0143,0.02752,-0.9976,51.2733789347112,22.5443239230663,"2015-01-24 09:29:22,558",0,0,0
0.03584,0.04414,-1.00176,0.04903,0.03145,-1.00168,51.2733789347112,22.5443239230663,"2015-01-24 09:29:22,659",0,0,0
0.0085,0.03145,-0.98516,0.01752,0.03522,-0.98491,51.2733789347112,22.5443239230663,"2015-01-24 09:29:22,759",0,0,0
-0.00908,0.04121,-1.00176,0.00767,0.05202,-1.00127,51.2734546232969,22.5443293713033,"2015-01-24 09:29:22,847",0,0,0
0.03682,0.06367,-1.0252,0.05699,0.0411,-1.02543,51.2734546232969,22.5443293713033,"2015-01-24 09:29:22,951",0,0,0
-0.0042,0.07539,-0.99004,0.02915,0.07265,-0.98982,51.2734546232969,22.5443293713033,"2015-01-24 09:29:23,051",0,0,0
0.01338,0.05488,-0.99395,0.02888,0.04277,-0.99421,51.2734546232969,22.5443293713033,"2015-01-24 09:29:23,171",0,0,0
-0.00615,0.04219,-0.99688,0.00528,0.04314,-0.99684,51.2734546232969,22.5443293713033,"2015-01-24 09:29:23,275",0,0,0
0.03877,0.05879,-1.01348,0.05021,0.02947,-1.01425,51.2734546232969,22.5443293713033,"2015-01-24 09:29:23,359",0,0,0
0.02314,0.05879,-0.97637,0.0366,0.03776,-0.977,51.2734546232969,22.5443293713033,"2015-01-24 09:29:23,453",0,0,0
0.02021,0.05293,-1.0252,0.02866,0.03443,-1.02578,51.2734546232969,22.5443293713033,"2015-01-24 09:29:23,552",0,0,0
0.02119,0.05879,-0.99688,0.03235,0.03758,-0.9976,51.2734546232969,22.5443293713033,"2015-01-24 09:29:23,661",0,0,0
0.00068,0.05586,-1.02227,0.01249,0.04635,-1.02266,51.2734546232969,22.5443293713033,"2015-01-24 09:29:23,772",0,0,0
0.03877,0.06465,-0.98809,0.04768,0.02974,-0.98936,51.2735177390277,22.5443333946168,"2015-01-24 09:29:23,859",0,0,0
0.00557,0.03242,-0.9959,0.00081,0.02251,-0.99619,51.2735177390277,22.5443333946168,"2015-01-24 09:29:23,949",0,0,0
-0.00322,0.06074,-0.99102,0.00997,0.05006,-0.99157,51.2735177390277,22.5443333946168,"2015-01-24 09:29:24,049",0,0,0
0.03193,0.04707,-0.99883,0.02932,0.01696,-0.99987,51.2735177390277,22.5443333946168,"2015-01-24 09:29:24,149",0,0,0
-0.00811,0.03633,-0.99492,-0.00989,0.03093,-0.99509,51.2735177390277,22.5443333946168,"2015-01-24 09:29:24,249",0,0,0
0.03584,0.05684,-0.9959,0.03732,0.02027,-0.99726,51.2735177390277,22.5443333946168,"2015-01-24 09:29:24,349",0,0,0
0.01143,0.04609,-1.00176,0.01023,0.02556,-1.0025,51.2735177390277,22.5443333946168,"2015-01-24 09:29:24,448",0,0,0
0.02803,0.04609,-1.00176,0.02308,0.01559,-1.00282,51.2735177390277,22.5443333946168,"2015-01-24 09:29:24,553",0,0,0
0.00557,0.05195,-0.99199,0.00835,0.03293,-0.99279,51.2735177390277,22.5443333946168,"2015-01-24 09:29:24,653",0,0,0
0.02998,0.05,-0.99004,0.02643,0.01596,-0.99127,51.2735177390277,22.5443333946168,"2015-01-24 09:29:24,753",0,0,0
0.03096,0.0627,-1.00176,0.0333,0.02496,-1.00333,51.2735889013857,22.5443375855684,"2015-01-24 09:29:24,867",0,0,0
0.03877,0.05098,-0.99102,0.03231,0.00982,-0.99251,51.2735889013857,22.5443375855684,"2015-01-24 09:29:24,949",0,0,0
