Latitude,Longitude
51.2336011044681,22.5468013621867
51.2336011044681,22.5468013621867
51.2290018703789,22.5357986055315
51.2276761885732,22.5348124746233
51.2267416063696,22.5319928862154
51.2267328053713,22.5305454153568
