Latitude,Longitude
51.2352999486029,22.5481955241412
51.2347614951432,22.5471951439977
51.2233738414943,22.5212656427175
51.2231208756566,22.519982457161
51.2230170238763,22.5194219592959
51.2228555046022,22.5183629058301
51.2228262517601,22.5180391129106
51.2225490622222,22.5160639174283
51.2223038077354,22.5139133725315
51.221985379234,22.5122141093016
51.2216786853969,22.5105705857277
51.2216786853969,22.5105705857277
51.2221649195999,22.5086944643408
